trafo_id,ŞEBEKE_UNSURU_KODU
48669,K-3102 35-04-K03102_912517271_912517271
48670,TR-23 35-27-M00023_912517895_912517895
48671,M-2771 35-02-M02771_912518103_912518103
48672,K-3042 35-02-K03042_912518363_912518363
48673,K-282 35-04-K00282_912519468_912519468
48674,K-885 35-04-K00885_912520300_912520300
48675,K-3766 35-04-K03766_912521873_912521873
48676,K-928 35-04-K00928_912522536_912522536
48677,K-4155 35-02-K04155_912523368_912523368
48678,K-2626 35-02-K02626_912523511_912523511
48679,ÖRNEKKÖY TR3 35-27-L00124_912524837_912524837
48680,K-3036 35-04-K03036_912525240_912525240
48681,K-885 35-04-K00885_912525279_912525279
48682,K-2866 35-08-K02866_912525707_912525707
48683,K-907 35-04-K00907_912526487_912526487
48684,K-1078 35-02-K01078_912527749_912527749
48685,K-4742 35-07-K04742_912528620_912528620
48686,YİĞİTLER TR-3 35-27-L00227_912528945_912528945
48687,ÖRNEKKÖY TR4 35-27-L00129_912529855_912529855
48688,M-2428 35-04-M02428_912529946_912529946
48689,M-2144 35-07-M02144_912530323_912530323
48690,M-2958(YATIRIM REZERVE) 35-04-M02958_912530765_912530765
48691,M-2018 35-01-M02018_912530843_912530843
48692,K-1154 35-07-K01154_912531207_912531207
48693,HARMANDALI DM-3 (M-211) 35-09-M00211_912531779_912531779
48694,K-3203 35-04-K03203_912532143_912532143
48695,K-1291 35-04-K01291_912532416_912532416
48696,K-1115 35-04-K01115_912532598_912532598
48697,K-1670 35-04-K01670_912534588_912534588
48698,TR-17 35-27-M00017_912534991_912534991
48699,K-885 35-04-K00885_912535030_912535030
48700,M-1975 35-09-M01975_912535771_912535771
48701,GÖKÇEYURT TR-1 35-27-M01049_912542017_912542017
48702,K-1670 35-04-K01670_912542485_912542485
48703,K-885 35-04-K00885_912544864_912544864
48704,ULUCAK DM-2/13 35-27-M00329_912545286_912545286
48705,M-1384 35-02-M01384_912546150_912546150
48706,K-11 35-01-K00011_912546342_912546342
48707,M-1187 35-04-M01187_912548297_912548297
48708,M-2134 35-07-M02134_912548321_912548321
48709,TR-12 35-27-M00012_912548873_912548873
48710,K-3196 35-03-K03196_912548957_912548957
48711,K-3185 35-04-K03185_912550157_912550157
48712,K-2589 35-02-K02589_912550529_912550529
48713,K-255 35-02-K00255_912551274_912551274
48714,K-2 35-01-K00002_912552186_912552186
48715,K-1764 35-01-K01764_912552198_912552198
48716,K-3203 35-04-K03203_912553890_912553890
48717,K-1144 35-04-K01144_912554466_912554466
48718,K-1409 35-04-K01409_912554910_912554910
48719,DEREKÖY TR-1 35-27-M00966_912555404_912555404
48720,K-1249 35-04-K01249_912556652_912556652
48721,K-444 35-02-K00444_912556832_912556832
48722,K-4826 35-04-K04826_912556904_912556904
48723,TR-41 35-27-M00041_912557444_912557444
48724,K-195 35-03-K00195_912557912_912557912
48725,M-2139 35-07-M02139_912560144_912560144
48726,K-4012 35-04-K04012_912561499_912561499
48727,K-618 35-04-K00618_912562207_912562207
48728,K-3204 35-04-K03204_912563575_912563575
48729,M-2892 35-10-M02892_912564547_912564547
48730,M-2122 35-03-M02122_912565099_912565099
48731,K-1444 35-04-K01444_912565135_912565135
48732,K-4012 35-04-K04012_912567247_912567247
48733,M-1676 35-04-M01676_912567439_912567439
48734,K-846 35-04-K00846_912568099_912568099
48735,M-1856 YAKAKÖY TR-5 35-02-M01856_912568507_912568507
48736,YİĞİTLER TR-3 35-27-L00227_912568627_912568627
48737,K-2626 35-02-K02626_912569287_912569287
48738,NAZARKÖY TR-1 35-27-L00069_912569575_912569575
48739,M-2136 35-07-M02136_912570907_912570907
48740,K-3296 35-07-K03296_912571195_912571195
48741,K-692 35-04-K00692_912571819_912571819
48742,K-3730 35-02-K03730_912574230_912574230
48743,M-1150 35-04-M01150_912575960_912575960
48744,K-3036 35-04-K03036_912576428_912576428
48745,K-1317 35-07-K01317_912577088_912577088
48746,TR-47 35-27-M00047_912577568_912577568
48747,ARMUTLU TR-5 35-27-L00005_912578168_912578168
48748,M-2140 35-07-M02140_912578516_912578516
48749,K-4782 35-04-K04782_912579776_912579776
48750,M-1038 35-04-M01038_912579788_912579788
48751,AŞAĞI KIZILCA TR-3 35-27-L00047_912580052_912580052
48752,K-820 35-04-K00820_912580448_912580448
48753,K-3551 35-03-K03551_912580616_912580616
48754,K-4015 35-02-K04015_912580892_912580892
48755,K-358 35-04-K00358_912582404_912582404
48756,M-2139 35-07-M02139_912582944_912582944
48757,K-3083 35-04-K03083_912584228_912584228
48758,K-3072 35-04-K03072_912584240_912584240
48759,K-288 35-04-K00288_912585644_912585644
48760,K-618 35-04-K00618_912585776_912585776
48761,K-4817 35-10-K04817_912586124_912586124
48762,M-2538 35-02-M02538_912588632_912588632
48763,K-1971 35-10-K01971_912592352_912592352
48764,K-3830 35-03-K03830_912594392_912594392
48765,K-4623 35-02-K04623_912594536_912594536
48766,K-3857 35-04-K03857_912595749_912595749
48767,K-1927 35-10-K01927_912596181_912596181
48768,K-277 35-04-K00277_912598089_912598089
48769,M-1027 35-04-M01027_912598353_912598353
48770,K-1927 35-10-K01927_912600947_912600947
48771,PAYAMLI TR-1 35-10-L00056_912602291_912602291
48772,ÇAMLI KÖYÜ TR-1 35-10-L00024_912602387_912602387
48773,YELKİ TR-1 DM-2/7  (M-2341) 35-10-M02341_912602579_912602579
48774,K-4163 35-02-K04163_912610376_912610376
48775,TR-26 35-27-M00026_912611336_912611336
48776,K-2522 35-09-K02522_912611492_912611492
48777,K-1971 35-10-K01971_912613640_912613640
48778,VİŞNELİ TR-2 35-27-M00951_912614204_912614204
48779,M-254 35-09-M00254_912615200_912615200
48780,K-1870 35-09-K01870_912615428_912615428
48781,K-3321 35-09-K03321_912617998_912617998
48782,K-2872 35-08-K02872_912622677_912622677
48783,YİĞİTLER TR-2 35-27-L00224_912624372_912624372
48784,TR-29 35-27-M00029_912624984_912624984
48785,ARMUTLU TR-4 35-27-L00004_912626148_912626148
48786,K-2586 35-08-K02586_912626568_912626568
48787,M-3090(YATIRIM REZERVE) 35-09-M03090_912627456_912627456
48788,ARMUTLU DM-2/TR-26 35-27-L00349_912632399_912632399
48789,ÖRNEKKÖY TR-2 35-27-L00324_912633095_912633095
48790,K-1293 35-04-K01293_912635600_912635600
48791,ARMUTLU TR-4 35-27-L00004_912635624_912635624
48792,M-1033 35-04-M01033_912636236_912636236
48793,ARMUTLU DM-2/TR-27 35-27-L00350_912637488_912637488
48794,K-489 35-04-K00489_912639192_912639192
48795,K-1320 35-09-K01320_912639936_912639936
48796,YELKİ TR-1 DM-2/7  (M-2341) 35-10-M02341_912640248_912640248
48797,K-3321 35-09-K03321_912641411_912641411
48798,K-1866 35-09-K01866_912642839_912642839
48799,K-4525 35-03-K04525_912644747_912644747
48800,M-2346 35-03-M02346_912644963_912644963
48801,K-2733 35-09-K02733_912645947_912645947
48802,K-1865 35-09-K01865_912645971_912645971
48803,K-3322 35-09-K03322_912646283_912646283
48804,K-1971 35-10-K01971_912646319_912646319
48805,YELKİ TR-21 (M-2345) 35-10-M02345_912647327_912647327
48806,K-2008 35-02-K02008_912647555_912647555
48807,M-2189 KARAAĞAÇ TR-2 35-03-M02189_912653641_912653641
48808,M-1001 35-03-M01001_912656353_912656353
48809,K-1927 35-10-K01927_912656809_912656809
48810,K-2900 35-04-K02900_912657193_912657193
48811,K-238 35-01-K00238_912658226_912658226
48812,K-459 35-01-K00459_912658394_912658394
48813,ULUCAK DM-2/10 35-27-M00337_912658430_912658430
48814,M-327 35-03-M00327_912659222_912659222
48815,K-1361 35-02-K01361_912660734_912660734
48816,K-2006 35-02-K02006_912663383_912663383
48817,M-2425 35-04-M02425_912664571_912664571
48818,K-3273 35-07-K03273_912667750_912667750
48819,K-985 35-07-K00985_912668014_912668014
48820,K-1927 35-10-K01927_912668614_912668614
48821,K-1395 35-08-K01395_912668998_912668998
48822,M-2142 35-07-M02142_912669898_912669898
48823,K-3373 35-10-K03373_912670522_912670522
48824,K-288 35-04-K00288_912673295_912673295
48825,K-3799 35-04-K03799_912674279_912674279
48826,ALİ ÖZŞAHİNLER TR-1 35-27-M00107_912675215_912675215
48827,K-618 35-04-K00618_912676739_912676739
48828,K-1746 35-04-K01746_912682955_912682955
48829,ÇINARKÖY TR-33 35-27-M00033_912684227_912684227
48830,K-2405 35-10-K02405_912687107_912687107
48831,K-4163 35-02-K04163_912688343_912688343
48832,K-3857 35-04-K03857_912688427_912688427
48833,ARMUTLU TR-3 35-27-L00003_912690731_912690731
48834,K-843 35-03-K00843_912691918_912691918
48835,K-178 35-03-K00178_912694666_912694666
48836,M-1038 35-04-M01038_912695158_912695158
48837,K-4535 35-07-K04535_912696082_912696082
48838,K-1497 35-02-K01497_912698087_912698087
48839,K-3185 35-04-K03185_912704243_912704243
48840,K-1892 35-07-K01892_912704483_912704483
48841,M-2902 35-02-M02902_912705263_912705263
48842,K-1547 35-02-K01547_912707795_912707795
48843,K-343 35-02-K00343_912710447_912710447
48844,K-2662 35-02-K02662_912713375_912713375
48845,K-4000 35-04-K04000_912713831_912713831
48846,K-4000 35-04-K04000_912713843_912713843
48847,K-273 35-01-K00273_912714239_912714239
48848,K-140 35-02-K00140_912715955_912715955
48849,K-1625 35-07-K01625_912717623_912717623
48850,K-618 35-04-K00618_912718883_912718883
48851,K-1579 35-01-K01579_912719447_912719447
48852,K-225 35-07-K00225_912722461_912722461
48853,M-988 35-03-M00988_912724261_912724261
48854,K-1923 35-10-K01923_912725664_912725664
48855,M-2124 35-03-M02124_912727044_912727044
48856,ARMUTLU DM-2/TR-27 35-27-L00350_912727824_912727824
48857,K-4237 35-03-K04237_912728244_912728244
48858,ÖRNEKKÖY TR3 35-27-L00124_912729876_912729876
48859,K-2663 35-02-K02663_912730140_912730140
48860,ÇAMBEL TR-2 35-27-M00857_912730416_912730416
48861,K-1051 35-04-K01051_912730668_912730668
48862,ÖREN TR-6 35-27-L00215_912733008_912733008
48863,M-1021 35-03-M01021_912733080_912733080
48864,SARILAR KÖYÜ TR-1 35-27-L00262_912734028_912734028
48865,K-1183 35-04-K01183_912736236_912736236
48866,K-996 35-02-K00996_912737556_912737556
48867,M-1212 35-02-M01212_912739334_912739334
48868,K-2006 35-02-K02006_912740726_912740726
48869,K-1330 35-02-K01330_912742441_912742441
48870,K-2330 35-04-K02330_912742681_912742681
48871,ULUCAK DM-2/1 35-27-M00335_912744157_912744157
48872,K-4131 35-04-K04131_912745273_912745273
48873,K-3417 35-08-K03417_912746653_912746653
48874,K-4384 35-07-K04384_912748993_912748993
48875,K-3317 35-09-K03317_912753277_912753277
48876,ÇINARKÖY TR-33 35-27-M00033_912753517_912753517
48877,M-2898 35-02-M02898_912754489_912754489
48878,M-2547 35-09-M02547_912755173_912755173
48879,SÜTÇÜLER TR-2 35-27-M00406_912756673_912756673
48880,K-1339 35-02-K01339_912763478_912763478
48881,M-278 35-02-M00278_912763850_912763850
48882,K-1878 35-09-K01878_912764522_912764522
48883,ÖREN TR-5 35-27-L00221_912765194_912765194
48884,TR-55 35-27-M00055_912766296_912766296
48885,K-1323 35-02-K01323_912769813_912769813
48886,K-1867 35-09-K01867_912774996_912774996
48887,YELKİ TR-8 (M-2340) 35-10-M02340_912775304_912775304
48888,K-1875 35-09-K01875_912776844_912776844
48889,K-3313 35-09-K03313_912778109_912778109
48890,K-1871 35-09-K01871_912779111_912779111
48891,M-2091 35-09-M02091_912779595_912779595
48892,M-1974 35-09-M01974_912783742_912783742
48893,K-1004 35-03-K01004_912784512_912784512
48894,K-908 35-04-K00908_912788087_912788087
48895,M-2956(YATIRIM REZERVE) 35-04-M02956_912790199_912790199
48896,K-1953 35-09-K01953_912791398_912791398
48897,M-1357 35-09-M01357_912791618_912791618
48898,K-3755 35-08-K03755_912792487_912792487
48899,M-2144 35-07-M02144_912794072_912794072
48900,M-1039 35-04-M01039_912795766_912795766
48901,ÖRNEKKÖY TR-2 35-27-L00324_912795887_912795887
48902,ÇAMBEL TR-2 35-27-M00857_912795953_912795953
48903,K-3648 35-01-K03648_912808340_912808340
48904,M-1238 35-01-M01238_912808681_912808681
48905,K-4537 35-07-K04537_912809792_912809792
48906,ARMUTLU DM-2/TR-28 (ESKİ TR-2) 35-27-L00002_912811486_912811486
48907,SARILAR KÖYÜ TR-1 35-27-L00262_912812377_912812377
48908,ARMUTLU TR-5 35-27-L00005_912814962_912814962
48909,K-907 35-04-K00907_912815953_912815953
48910,K-60 35-01-K00060_912818022_912818022
48911,K-225 35-07-K00225_912818473_912818473
48912,M-2132 KÖK 35-07-M02132_912819968_912819968
48913,K-1464 35-09-K01464_912822872_912822872
48914,TR-51 35-27-M00051_912825380_912825380
48915,K-1873 35-09-K01873_912828254_912828254
48916,K-505 35-01-K00505_912832462_912832462
48917,K-4014 35-02-K04014_912832902_912832902
48918,ARMUTLU TR-3 35-27-L00003_912833111_912833111
48919,M-2548 35-09-M02548_912836225_912836225
48920,K-705 35-02-K00705_912838757_912838757
48921,K-4649 35-02-K04649_912838779_912838779
48922,K-3730 35-02-K03730_912841111_912841111
48923,M-319 35-02-M00319_912843795_912843795
48924,K-2714 35-03-K02714_912843806_912843806
48925,K-1162 35-01-K01162_912844906_912844906
48926,K-3727 35-01-K03727_912845357_912845357
48927,M-2441 35-04-M02441_912845698_912845698
48928,M-236 35-02-M00236_912845984_912845984
48929,K-1679 35-01-K01679_912848008_912848008
48930,M-328 35-03-M00328_912848096_912848096
48931,K-1508 35-03-K01508_912850736_912850736
48932,M-1432 35-02-M01432_912853244_912853244
48933,K-3148 35-04-K03148_912853343_912853343
48934,M-947 35-04-M00947_912853750_912853750
48935,K-145 35-01-K00145_912860886_912860886
48936,M-275 35-02-M00275_912861084_912861084
48937,K-1567 35-01-K01567_912862590_912862590
48938,M-2188 KARAAĞAÇ TR-1 35-03-M02188_912863349_912863349
48939,K-847 35-01-K00847_912866351_912866351
48940,M-1099 35-03-M01099_912867462_912867462
48941,M-970 35-03-M00970_912868144_912868144
48942,K-4312 35-01-K04312_912870971_912870971
48943,K-812 35-03-K00812_912875109_912875109
48944,M-2008 35-02-M02008_912878123_912878123
48945,K-2632 35-03-K02632_912881181_912881181
48946,K-3649 35-02-K03649_912885966_912885966
48947,K-1186 35-03-K01186_912886956_912886956
48948,K-1339 35-02-K01339_912888463_912888463
48949,K-847 35-01-K00847_912888694_912888694
48950,K-259 35-02-K00259_912889915_912889915
48951,K-1675 35-02-K01675_912891103_912891103
48952,K-2337 35-03-K02337_912892324_912892324
48953,K-3193 35-03-K03193_912892379_912892379
48954,K-3506 35-01-K03506_912892962_912892962
48955,K-526 35-02-K00526_912893645_912893645
48956,K-4027 35-01-K04027_912894195_912894195
48957,K-49 35-01-K00049_912894503_912894503
48958,M-2330 35-01-M02330_912895086_912895086
48959,K-3 35-01-K00003_912897297_912897297
48960,M-2075 35-02-M02075_912898199_912898199
48961,K-2510 35-01-K02510_912900147_912900147
48962,K-1625 35-07-K01625_912900235_912900235
48963,K-1603 35-01-K01603_912902611_912902611
48964,K-568 35-03-K00568_912902754_912902754
48965,YUKARI KIZILCA TR-2 35-27-L00052_912903974_912903974
48966,K-2984 35-03-K02984_912904238_912904238
48967,K-592 35-03-K00592_912904260_912904260
48968,M-2016 35-01-M02016_912904348_912904348
48969,M-2902 35-02-M02902_912907175_912907175
48970,K-4592 35-03-K04592_912907395_912907395
48971,K-1212 35-07-K01212_912908110_912908110
48972,M-3077(YATIRIM REZERVE) 35-02-M03077_912911519_912911519
48973,K-4577 35-01-K04577_912913620_912913620
48974,M-2241 BELENBAŞI TR-1 35-03-M02241_912918228_912918228
48975,K-1329 35-01-K01329_912920670_912920670
48976,DM4/TR-8 35-27-M00022_912923651_912923651
48977,M-1552 35-08-M01552_912925895_912925895
48978,K-585 35-01-K00585_912927434_912927434
48979,K-3749 35-08-K03749_912928413_912928413
48980,K-1295 35-01-K01295_912928622_912928622
48981,M-1177 35-04-M01177_912929192_912929192
48982,K-1794 35-01-K01794_912931747_912931747
48983,K-1508 35-03-K01508_912932027_912932027
48984,K-1317 35-07-K01317_912933171_912933171
48985,K-4150 35-01-K04150_912933600_912933600
48986,M-195 35-02-M00195_912938593_912938593
48987,K-524 35-01-K00524_912940386_912940386
48988,K-3499 35-03-K03499_912941266_912941266
48989,K-1606 35-01-K01606_912941838_912941838
48990,K-2 35-01-K00002_912941849_912941849
48991,M-1020 35-03-M01020_912942377_912942377
48992,K-1508 35-03-K01508_912943048_912943048
48993,M-1193 35-02-M01193_912944390_912944390
48994,M-851 35-02-M00851_912944599_912944599
48995,K-262 35-01-K00262_912945621_912945621
48996,K-575 35-01-K00575_912945951_912945951
48997,K-1281 35-01-K01281_912949745_912949745
48998,K-4631 35-02-K04631_912951737_912951737
48999,K-3188 35-01-K03188_912953915_912953915
49000,K-522 35-04-K00522_912954155_912954155
49001,K-2866 35-08-K02866_912954573_912954573
49002,K-1438 35-01-K01438_912956322_912956322
49003,K-2907 35-01-K02907_912957818_912957818
49004,K-1717 35-03-K01717_912960941_912960941
49005,M-2356 35-01-M02356_912962703_912962703
49006,K-2509 35-02-K02509_912963725_912963725
49007,M-2748 35-01-M02748_912965694_912965694
49008,K-343 35-02-K00343_912966288_912966288
49009,M-3038(YATIRIM REZERVE) 35-09-M03038_912966431_912966431
49010,M-2818(YATIRIM REZERVE) 35-01-M02818_912968466_912968466
49011,K-4432 35-01-K04432_912970459_912970459
49012,K-3023 35-01-K03023_912970899_912970899
49013,HALİLBEYLİ TR-5 35-27-M01054_912970932_912970932
49014,K-802 35-01-K00802_912972845_912972845
49015,K-4023 35-01-K04023_912973273_912973273
49016,K-963 35-02-K00963_912976705_912976705
49017,M-2916 35-01-M02916_912979751_912979751
49018,K-1580 35-01-K01580_912981742_912981742
49019,M-1006 35-03-M01006_912983359_912983359
49020,K-1508 35-03-K01508_912985086_912985086
49021,K-141 35-03-K00141_912986692_912986692
49022,K-1797 35-02-K01797_912986835_912986835
49023,M-2517 35-02-M02517_912987154_912987154
49024,M-1205 35-10-M01205_912994513_912994513
49025,K-4232 35-03-K04232_913001520_913001520
49026,K-2509 35-02-K02509_913002499_913002499
49027,K-2999 35-03-K02999_913002532_913002532
49028,M-1280 35-02-M01280_913004731_913004731
49029,K-1774 35-02-K01774_913005677_913005677
49030,M-1826 35-02-M01826_913005820_913005820
49031,K-343 35-02-K00343_913006095_913006095
49032,K-3572 35-02-K03572_913007163_913007163
49033,K-3515 35-02-K03515_913008813_913008813
49034,K-4014 35-02-K04014_913010243_913010243
49035,K-814 35-02-K00814_913010320_913010320
49036,K-1561 35-02-K01561_913010837_913010837
49037,K-963 35-02-K00963_913011024_913011024
49038,K-609 35-02-K00609_913011640_913011640
49039,K-3732 35-02-K03732_913011662_913011662
49040,K-1782 35-02-K01782_913011882_913011882
49041,K-2430 35-08-K02430_913013257_913013257
49042,K-1887 35-09-K01887_913013817_913013817
49043,K-3109 35-04-K03109_913017755_913017755
49044,K-1797 35-02-K01797_913020175_913020175
49045,K-814 35-02-K00814_913024248_913024248
49046,K-2361 35-02-K02361_913027626_913027626
49047,K-772 35-01-K00772_913027912_913027912
49048,K-148 35-02-K00148_913028737_913028737
49049,K-1225 35-02-K01225_913031993_913031993
49050,K-2509 35-02-K02509_913036096_913036096
49051,K-4452 35-02-K04452_913039143_913039143
49052,K-2999 35-03-K02999_913042574_913042574
49053,K-4014 35-02-K04014_913043753_913043753
49054,K-1675 35-02-K01675_913045172_913045172
49055,M-1826 35-02-M01826_913045449_913045449
49056,K-2953 35-02-K02953_913045592_913045592
49057,M-2008 35-02-M02008_913046978_913046978
49058,K-3022 35-04-K03022_913047022_913047022
49059,K-2430 35-08-K02430_913055249_913055249
49060,K-3550 35-03-K03550_913059187_913059187
